Date,Class-Type,Symbol,Year,Month,Strike-Price,P-C,Isin-Code,Mark-Price,Downside5,Downside4,Downside3,Downside2,Downside1,Upside1,Upside2,Upside3,Upside4,Upside5,Short-Adjustment,Volatility,Open-Interest,Cleared-Volume,Market-Id,Market-Id
20151126,O,BP,2016,6,14.0,P,IT0012407505,1.4477,1.881275,1.433034,1.017428,0.645971,0.306496,0.251167,0.479906,0.666286,0.823277,0.956765,1.881275,0.292,20,0,2,2
20151126,O,BP,2016,6,14.5,C,IT0012407471,0.7878,0.67968,0.60813,0.509562,0.383883,0.208458,0.237852,0.532473,0.852147,1.209385,1.597476,1.597476,0.287,2,0,2,2
20151126,O,BP,2016,6,14.5,P,IT0012407489,1.7544,2.02231,1.555105,1.113708,0.698209,0.333284,0.306815,0.5532,0.779018,0.965772,1.121685,2.02231,0.287,52,0,2,2
20151126,O,BP,2016,6,15.0,C,IT0012407331,0.6143,0.543103,0.492464,0.414348,0.308856,0.175671,0.214615,0.456969,0.752086,1.074208,1.431246,1.431246,0.283,42,0,2,2
20151126,O,BP,2016,6,15.0,P,IT0012407349,2.0839,2.156393,1.6682,1.207387,0.773318,0.365294,0.326502,0.628876,0.875093,1.098032,1.285084,2.156393,0.283,18,0,2,2
20151126,O,BP,2016,6,15.5,C,IT0012407356,0.4759,0.427631,0.390181,0.33585,0.25414,0.141185,0.176243,0.397194,0.644731,0.939958,1.264486,1.264486,0.28,147,0,2,2
20151126,O,BP,2016,6,15.5,P,IT0012407364,2.4483,2.269536,1.768482,1.283813,0.826267,0.40009,0.365345,0.684857,0.982022,1.22848,1.448599,2.269536,0.28,90,0,2,2
20151126,O,BP,2016,6,16.0,C,IT0012407372,0.3638,0.333779,0.306542,0.263897,0.202754,0.12073,0.148674,0.325294,0.552579,0.805265,1.100609,1.100609,0.277,65,0,2,2
20151126,O,BP,2016,6,16.0,P,IT0012407380,2.8389,2.36078,1.849776,1.354032,0.876145,0.418459,0.392114,0.757762,1.070307,1.362299,1.608997,2.36078,0.277,90,0,2,2
20151126,O,BP,2016,6,16.5,C,IT0012407398,0.2693,0.24964,0.23207,0.203228,0.155376,0.087748,0.123051,0.278905,0.45798,0.689889,0.94727,0.94727,0.274,125,0,2,2
20151126,O,BP,2016,6,16.5,P,IT0012407406,3.2454,2.444074,1.923444,1.4139,0.923343,0.45209,0.416611,0.801007,1.164639,1.47255,1.759405,2.444074,0.274,161,0,2,2
20151126,O,BP,2016,6,17.0,C,IT0012407414,0.2039,0.19166,0.178816,0.157221,0.12467,0.074557,0.096195,0.219644,0.383306,0.569782,0.80211,0.80211,0.272,156,0,2,2
20151126,O,BP,2016,6,17.0,P,IT0012407422,3.6817,2.500412,1.975197,1.45858,0.952662,0.464103,0.443613,0.860433,1.236431,1.592666,1.900736,2.500412,0.272,10,0,2,2
20151126,O,BP,2016,6,17.5,C,IT0012407430,0.1456,0.138018,0.130319,0.11509,0.089615,0.051436,0.080681,0.18476,0.308697,0.480078,0.673887,0.673887,0.27,1,0,2,2
20151126,O,BP,2016,6,17.5,P,IT0012407448,4.1237,2.553784,2.023417,1.500536,0.987872,0.487562,0.45793,0.893445,1.310387,1.678084,2.026989,2.553784,0.27,0,0,2,2
20151126,O,BP,2016,6,18.0,C,IT0012407455,0.1105,0.105672,0.099837,0.089362,0.072739,0.044139,0.059409,0.140525,0.253104,0.384705,0.557884,0.557884,0.269,1542,0,2,2
20151126,O,BP,2016,6,18.0,P,IT0012407463,4.5896,2.585154,2.052971,1.525372,1.003807,0.494155,0.479608,0.937668,1.364204,1.773612,2.139838,2.585154,0.269,21,0,2,2
20151126,O,BP,2016,6,18.5,C,IT0012429210,0.0756,0.072811,0.069429,0.062166,0.049244,0.028741,0.049567,0.115874,0.197362,0.317512,0.457295,0.4622,0.267,16,0,2,2
20151126,O,BP,2016,6,18.5,P,IT0012429228,5.0548,2.617919,2.083288,1.552526,1.02739,0.509691,0.488692,0.961306,1.41946,1.837992,2.239245,2.617919,0.267,0,0,2,2
20151126,O,BP,2016,6,19.0,C,IT0012429236,0.0568,0.055023,0.052552,0.047784,0.039783,0.024629,0.034964,0.084805,0.158543,0.247591,0.369321,0.481,0.266,0,0,2,2
20151126,O,BP,2016,6,19.0,P,IT0012429244,5.5365,2.635214,2.099687,1.566437,1.036374,0.513441,0.503575,0.992333,1.457204,1.907906,2.32509,2.635214,0.266,19,0,2,2
20151126,O,BP,2016,6,19.5,C,IT0012435704,0.0385,0.03748,0.036082,0.032796,0.026474,0.01576,0.028415,0.06928,0.120455,0.200549,0.298438,0.4993,0.265,0,0,2,2
20151126,O,BP,2016,6,19.5,P,IT0012435712,6.0182,2.652758,2.116159,1.581444,1.049752,0.522396,0.509731,1.007296,1.495018,1.953265,2.39516,2.652758,0.265,0,0,2,2
20151126,O,BP,2016,6,20.0,C,IT0012482201,0.029,0.028339,0.02728,0.025062,0.021064,0.013617,0.020584,0.04919,0.096543,0.156291,0.236804,0.5088,0.265,14,0,2,2
20151126,O,BP,2016,6,20.0,P,IT0012482219,6.5089,2.661701,2.124767,1.588987,1.054969,0.524381,0.517656,1.027394,1.518272,1.997454,2.455701,2.661701,0.265,3,0,2,2
20151126,F,BP,2016,9,0.0,,IT0012558778,13.52,2.68995,2.15196,1.61397,1.07598,0.53799,0.53799,1.07598,1.61397,2.15196,2.68995,0.00,0.0,0,0,2,2
20151126,O,BP,2016,9,9.0,C,IT0012646326,4.7285,2.347557,1.91858,1.458639,0.988158,0.496896,0.511518,1.02692,1.549338,2.075701,2.604032,2.604032,0.348,0,0,2,2
20151126,O,BP,2016,9,9.0,P,IT0012646334,0.1519,0.377195,0.260584,0.17701,0.10153,0.049482,0.030206,0.060422,0.079794,0.096091,0.11058,0.3859,0.348,0,0,2,2
20151126,O,BP,2016,9,9.5,C,IT0012590151,4.2801,2.258068,1.842677,1.41603,0.957393,0.489807,0.494811,1.005212,1.519803,2.040329,2.565698,2.565698,0.34,0,0,2,2
20151126,O,BP,2016,9,9.5,P,IT0012590169,0.2135,0.460833,0.334705,0.215465,0.131427,0.052421,0.05234,0.083405,0.11384,0.136096,0.152527,0.460833,0.34,0,0,2,2
20151126,O,BP,2016,9,10.0,C,IT0012581259,3.8407,2.126369,1.760333,1.346073,0.921826,0.464484,0.488937,0.983057,1.490772,2.004073,2.522596,2.522596,0.333,0,0,2,2
20151126,O,BP,2016,9,10.0,P,IT0012581267,0.279,0.594189,0.415829,0.28909,0.167133,0.082687,0.052666,0.10534,0.140015,0.170644,0.195961,0.594189,0.333,0,0,2,2
20151126,O,BP,2016,9,10.5,C,IT0012563745,3.4283,2.005988,1.657311,1.29194,0.878438,0.456377,0.462553,0.950271,1.443138,1.948476,2.460608,2.460608,0.326,0,0,2,2
20151126,O,BP,2016,9,10.5,P,IT0012563752,0.3766,0.707152,0.515241,0.336338,0.209163,0.084894,0.084816,0.138836,0.191803,0.229672,0.260496,0.707152,0.326,0,0,2,2
20151126,O,BP,2016,9,11.0,C,IT0012563729,3.0261,1.851103,1.547811,1.197047,0.832361,0.419302,0.456121,0.91743,1.402361,1.893917,2.396655,2.396655,0.32,0,0,2,2
20151126,O,BP,2016,9,11.0,P,IT0012563737,0.478,0.861668,0.623595,0.433914,0.254468,0.126844,0.085148,0.170355,0.227779,0.280999,0.322369,0.861668,0.32,15,0,2,2
20151126,O,BP,2016,9,11.5,C,IT0012563703,2.6655,1.709296,1.432193,1.12931,0.776444,0.412439,0.417749,0.872174,1.332249,1.814084,2.304242,2.304242,0.315,0,0,2,2
20151126,O,BP,2016,9,11.5,P,IT0012563711,0.6258,0.996962,0.734136,0.495583,0.308144,0.128194,0.127992,0.215085,0.300586,0.361803,0.415235,0.996962,0.315,0,0,2,2
20151126,O,BP,2016,9,12.0,C,IT0012563687,2.3106,1.542382,1.303003,1.02084,0.718354,0.363314,0.412203,0.828994,1.281274,1.740192,2.219188,2.219188,0.31,0,0,2,2
20151126,O,BP,2016,9,12.0,P,IT0012563695,0.7737,1.162288,0.862233,0.604645,0.365612,0.180492,0.128508,0.256884,0.346413,0.432207,0.496899,1.162288,0.31,50,0,2,2
20151126,O,BP,2016,9,12.5,C,IT0012563661,2.0037,1.393257,1.18557,0.946498,0.659342,0.357243,0.362886,0.77477,1.190735,1.641122,2.098957,2.098957,0.305,0,0,2,2
20151126,O,BP,2016,9,12.5,P,IT0012563679,0.9726,1.306714,0.97525,0.674716,0.422295,0.182782,0.180781,0.309603,0.438356,0.530031,0.616121,1.306714,0.305,70,0,2,2
20151126,O,BP,2016,9,13.0,C,IT0012563646,1.6997,1.227212,1.048283,0.833448,0.594682,0.302602,0.358722,0.721302,1.132878,1.54807,1.996816,1.996816,0.3,0,0,2,2
20151126,O,BP,2016,9,13.0,P,IT0012563653,1.1706,1.471058,1.111505,0.787323,0.48631,0.238986,0.181267,0.362249,0.491379,0.620509,0.714039,1.471058,0.3,275,0,2,2
20151126,O,BP,2016,9,13.5,C,IT0012563620,1.4527,1.083301,0.936781,0.758049,0.535673,0.297119,0.305125,0.663407,1.025489,1.436768,1.851159,1.851159,0.296,40,0,2,2
20151126,O,BP,2016,9,13.5,P,IT0012563638,1.4272,1.611815,1.21986,0.859955,0.543452,0.242054,0.236525,0.418159,0.599491,0.728923,0.858355,1.611815,0.296,10,0,2,2
20151126,O,BP,2016,9,14.0,C,IT0012563604,1.2134,0.933732,0.807509,0.651403,0.472775,0.242407,0.298606,0.605913,0.96393,1.325256,1.736208,1.736208,0.293,6,0,2,2
20151126,O,BP,2016,9,14.0,P,IT0012563612,1.689,1.760375,1.348474,0.966109,0.60594,0.297573,0.240578,0.474786,0.656687,0.838587,0.96836,1.760375,0.293,225,0,2,2
20151126,O,BP,2016,9,14.5,C,IT0012563463,1.019,0.80496,0.706595,0.580573,0.415955,0.236468,0.247791,0.545917,0.855689,1.213353,1.574404,1.574404,0.289,41,0,2,2
20151126,O,BP,2016,9,14.5,P,IT0012563471,1.9966,1.887293,1.447502,1.035304,0.661529,0.302086,0.292261,0.533312,0.765,0.947256,1.129311,1.887293,0.289,0,0,2,2
20151126,O,BP,2016,9,15.0,C,IT0012563489,0.8344,0.678172,0.594656,0.486993,0.361092,0.187341,0.236326,0.489476,0.787315,1.099471,1.45687,1.45687,0.286,0,0,2,2
20151126,O,BP,2016,9,15.0,P,IT0012563497,2.3125,2.013608,1.559098,1.128595,0.716174,0.351614,0.302286,0.589109,0.830448,1.059679,1.242203,2.013608,0.286,0,0,2,2
20151126,O,BP,2016,9,15.5,C,IT0012563505,0.6901,0.571664,0.508584,0.4252,0.30847,0.177209,0.195215,0.431193,0.689748,0.987298,1.301887,1.301887,0.283,160,0,2,2
20151126,O,BP,2016,9,15.5,P,IT0012563513,2.6691,2.119256,1.644298,1.189615,0.768207,0.361095,0.343721,0.646363,0.927774,1.169401,1.39613,2.119256,0.283,0,0,2,2
20151126,O,BP,2016,9,16.0,C,IT0012563521,0.5552,0.471602,0.419979,0.348985,0.265363,0.140128,0.177027,0.379895,0.615587,0.879504,1.176767,1.176767,0.28,99,0,2,2
20151126,O,BP,2016,9,16.0,P,IT0012563539,3.0345,2.219024,1.732648,1.2656,0.811106,0.39824,0.361274,0.697385,1.000314,1.276354,1.51827,2.219024,0.28,0,0,2,2
20151126,O,BP,2016,9,16.5,C,IT0012563547,0.4514,0.388523,0.349549,0.297992,0.218413,0.125055,0.149906,0.326695,0.537826,0.773326,1.042882,1.042882,0.278,12,0,2,2
20151126,O,BP,2016,9,16.5,P,IT0012563554,3.431,2.301813,1.802785,1.316326,0.857872,0.413104,0.388446,0.749934,1.077797,1.380918,1.651302,2.301813,0.278,0,0,2,2
20151126,O,BP,2016,9,17.0,C,IT0012563562,0.3585,0.315184,0.285486,0.24049,0.184774,0.101892,0.124944,0.283429,0.460053,0.678538,0.913799,0.913799,0.275,19,0,2,2
20151126,O,BP,2016,9,17.0,P,IT0012563570,3.8383,2.374953,1.866659,1.373651,0.89134,0.436196,0.413207,0.79315,1.154901,1.475329,1.778737,2.374953,0.275,0,0,2,2
20151126,O,BP,2016,9,17.5,C,IT0012563588,0.2824,0.250875,0.227984,0.198085,0.146749,0.082669,0.111518,0.236327,0.404144,0.580748,0.807158,0.807158,0.273,0,0,2,2
20151126,O,BP,2016,9,17.5,P,IT0012563596,4.2623,2.439164,1.924063,1.415964,0.929299,0.455346,0.426643,0.840027,1.210563,1.572489,1.884851,2.439164,0.273,0,0,2,2
20151126,O,BP,2016,9,18.0,C,IT0012580574,0.2253,0.203322,0.187476,0.159956,0.123534,0.072281,0.082739,0.203436,0.329048,0.505223,0.681807,0.681807,0.271,0,0,2,2
20151126,O,BP,2016,9,18.0,P,IT0012580582,4.7052,2.486717,1.964573,1.454099,0.952521,0.465775,0.455314,0.872734,1.28541,1.647511,2.009612,2.486717,0.271,0,0,2,2
20151126,O,BPE,0,0,0.0,,IT0000066123,7.335,6.1614,6.39612,6.63084,6.86556,7.10028,7.56972,7.80444,8.03916,8.27388,8.5086,0.00,0.0,0,0,2,2
20151126,C,BPE,0,0,0.0,,IT0000066123,7.335,1.081913,0.86553,0.649148,0.432765,0.216383,0.216381,0.432764,0.649147,0.86553,1.081913,0.00,0.0,904827,731,3,3
20151126,O,BPE,2015,12,3.6,C,IT0012106941,3.735,1.172866,0.938472,0.703952,0.469348,0.234666,0.234733,0.469446,0.704163,0.938882,1.173601,1.173601,0.8,0,0,2,2
20151126,O,BPE,2015,12,3.6,P,IT0012106958,0.00,0.000734,0.000408,0.000208,0.000092,0.000053,0.000013,0.000006,0.000003,0.000001,0.000001,0.2346,0.8,0,0,2,2
20151126,O,BPE,2015,12,3.7,C,IT0012098767,3.635,1.1723,0.938214,0.70382,0.469251,0.234633,0.234743,0.469452,0.704166,0.938883,1.173602,1.173602,0.8,0,0,2,2
20151126,O,BPE,2015,12,3.7,P,IT0012098775,0.00,0.0013,0.000666,0.00034,0.000189,0.000087,0.000023,0.000012,0.000006,0.000003,0.000001,0.2346,0.8,0,0,2,2
20151126,O,BPE,2015,12,3.8,C,IT0012094824,3.535,1.171679,0.937785,0.703562,0.469153,0.23455,0.234764,0.469462,0.704171,0.938886,1.173603,1.173603,0.8,0,0,2,2
20151126,O,BPE,2015,12,3.8,P,IT0012094832,0.00,0.001921,0.001094,0.000598,0.000286,0.000169,0.000044,0.000022,0.000011,0.000006,0.000003,0.2346,0.8,0,0,2,2
20151126,O,BPE,2015,12,3.9,C,IT0012074099,3.4351,1.170587,0.937264,0.70337,0.469009,0.234553,0.234698,0.46938,0.704082,0.93879,1.173506,1.173506,0.8,0,0,2,2
20151126,O,BPE,2015,12,3.9,P,IT0012074107,0.0001,0.003013,0.001616,0.000789,0.00043,0.000167,0.000022,0.00006,0.000079,0.00009,0.000094,0.2345,0.8,0,0,2,2
20151126,O,BPE,2015,12,4.0,C,IT0012074073,3.3352,1.169314,0.936515,0.702849,0.468851,0.234457,0.234651,0.469313,0.703995,0.938701,1.17341,1.17341,0.8,0,0,2,2
20151126,O,BPE,2015,12,4.0,P,IT0012074081,0.0002,0.004286,0.002365,0.001311,0.000588,0.000263,0.00007,0.000127,0.000165,0.000179,0.000191,0.2344,0.8,0,0,2,2
20151126,O,BPE,2015,12,4.2,C,IT0012074057,3.1356,1.164767,0.934154,0.70137,0.468112,0.234219,0.234447,0.469049,0.703662,0.938344,1.17303,1.17303,0.8,0,0,2,2
20151126,O,BPE,2015,12,4.2,P,IT0012074065,0.0006,0.008832,0.004726,0.002789,0.001328,0.000501,0.000273,0.000391,0.000498,0.000536,0.00057,0.234,0.8,0,0,2,2
20151126,O,BPE,2015,12,4.4,C,IT0012074032,2.9365,1.157102,0.929472,0.698858,0.466726,0.233876,0.234063,0.468457,0.702947,0.93755,1.172193,1.172193,0.8,10,0,2,2
20151126,O,BPE,2015,12,4.4,P,IT0012074040,0.0015,0.016498,0.009408,0.005302,0.002714,0.000844,0.000657,0.000983,0.001213,0.00133,0.001407,0.2331,0.8,1,0,2,2
20151126,O,BPE,2015,12,4.6,C,IT0012074016,2.7381,1.14531,0.921599,0.694876,0.464262,0.232781,0.233554,0.467448,0.701767,0.936161,1.170748,1.170748,0.8,0,0,2,2
20151126,O,BPE,2015,12,4.6,P,IT0012074024,0.0031,0.02829,0.017281,0.009284,0.005178,0.001939,0.001166,0.001993,0.002393,0.002719,0.002852,0.2315,0.8,2,0,2,2
20151126,O,BPE,2015,12,4.8,C,IT0012073992,2.5408,1.128977,0.909833,0.687196,0.460577,0.230766,0.232863,0.465991,0.699884,0.933977,1.168372,1.168372,0.8,0,0,2,2
20151126,O,BPE,2015,12,4.8,P,IT0012074008,0.0058,0.044622,0.029047,0.016964,0.008863,0.003953,0.001858,0.00345,0.004276,0.004903,0.005229,0.2288,0.8,0,0,2,2
20151126,O,BPE,2015,12,5.0,C,IT0012073976,2.3462,1.104772,0.895199,0.677056,0.455493,0.228874,0.230643,0.463007,0.695806,0.929621,1.163514,1.163514,0.8,1,0,2,2
20151126,O,BPE,2015,12,5.0,P,IT0012073984,0.0112,0.068827,0.043681,0.027104,0.013947,0.005846,0.004077,0.006433,0.008354,0.00926,0.010086,0.2234,0.8,0,0,2,2
20151126,O,BPE,2015,12,5.2,C,IT0012073810,2.148,1.084549,0.881178,0.670274,0.450528,0.226533,0.230622,0.461901,0.69467,0.92804,1.161919,1.161919,0.753,1,0,2,2
20151126,O,BPE,2015,12,5.2,P,IT0012073828,0.013,0.089051,0.057701,0.033885,0.018911,0.008187,0.004099,0.007539,0.009491,0.010841,0.011682,0.2216,0.753,0,0,2,2
20151126,O,BPE,2015,12,5.4,C,IT0012073836,1.9484,1.068247,0.873476,0.664538,0.448028,0.226345,0.229872,0.461046,0.693768,0.927285,1.161146,1.161146,0.682,1,0,2,2
20151126,O,BPE,2015,12,5.4,P,IT0012073844,0.0134,0.105352,0.065403,0.039622,0.021412,0.008375,0.004849,0.008394,0.010392,0.011595,0.012454,0.2212,0.682,0,0,2,2
20151126,O,BPE,2015,12,5.6,C,IT0012073851,1.7496,1.04388,0.857061,0.656349,0.445158,0.225901,0.228773,0.459634,0.692314,0.925852,1.159801,1.159801,0.619,0,0,2,2
20151126,O,BPE,2015,12,5.6,P,IT0012073869,0.0146,0.12972,0.081819,0.04781,0.024282,0.008819,0.005947,0.009806,0.011847,0.013028,0.013799,0.22,0.619,4,0,2,2
20151126,O,BPE,2015,12,5.8,C,IT0012073877,1.5516,1.011194,0.837734,0.645172,0.438851,0.222761,0.227367,0.457688,0.69033,0.923752,1.157715,1.157715,0.564,3,0,2,2
20151126,O,BPE,2015,12,5.8,P,IT0012073885,0.0166,0.162405,0.101146,0.058987,0.030588,0.011958,0.007353,0.011753,0.013831,0.015129,0.015885,0.218,0.564,5,0,2,2
20151126,O,BPE,2015,12,6.0,C,IT0012073893,1.3542,0.959646,0.804032,0.625664,0.4292,0.219278,0.226052,0.455965,0.687942,0.921148,1.155073,1.155073,0.515,20,0,2,2
20151126,O,BPE,2015,12,6.0,P,IT0012073901,0.0192,0.213954,0.134848,0.078495,0.040239,0.015442,0.008668,0.013475,0.016218,0.017733,0.018527,0.2154,0.515,24,0,2,2
20151126,O,BPE,2015,12,6.2,C,IT0012073919,1.1609,0.892566,0.759472,0.599006,0.415466,0.214077,0.222699,0.450636,0.681715,0.914572,1.148388,1.148388,0.473,0,0,2,2
20151126,O,BPE,2015,12,6.2,P,IT0012073927,0.0259,0.281034,0.179408,0.105154,0.053973,0.020643,0.012021,0.018805,0.022445,0.024308,0.025213,0.281034,0.473,24,0,2,2
20151126,O,BPE,2015,12,6.4,C,IT0012073935,0.9698,0.803077,0.696629,0.559537,0.394387,0.205961,0.21804,0.443655,0.673673,0.906071,1.139686,1.139686,0.437,0,0,2,2
20151126,O,BPE,2015,12,6.4,P,IT0012073943,0.0348,0.370523,0.242251,0.144623,0.075052,0.028758,0.01668,0.025785,0.030488,0.032809,0.033915,0.370523,0.437,6,0,2,2
20151126,O,BPE,2015,12,6.6,C,IT0012073950,0.7863,0.694492,0.616146,0.506584,0.365506,0.194693,0.21067,0.431761,0.659287,0.890445,1.123508,1.123508,0.406,0,0,2,2
20151126,O,BPE,2015,12,6.6,P,IT0012073968,0.0513,0.479108,0.322734,0.197576,0.103933,0.040027,0.02405,0.037679,0.044874,0.048435,0.050093,0.479108,0.406,9,0,2,2
20151126,O,BPE,2015,12,6.8,C,IT0012083421,0.613,0.568076,0.518263,0.437522,0.324708,0.177347,0.198705,0.412481,0.635978,0.865153,1.097342,1.097342,0.38,0,0,2,2
20151126,O,BPE,2015,12,6.8,P,IT0012083439,0.078,0.605524,0.420617,0.266637,0.144732,0.057373,0.036016,0.05696,0.068183,0.073728,0.076259,0.605524,0.38,13,0,2,2
20151126,O,BPE,2015,12,7.0,C,IT0012084049,0.4542,0.435235,0.40817,0.355206,0.271852,0.154354,0.181477,0.383747,0.600525,0.82674,1.05738,1.05738,0.358,1,0,2,2
20151126,O,BPE,2015,12,7.0,P,IT0012084056,0.1192,0.738365,0.53071,0.348954,0.197588,0.080366,0.053243,0.085693,0.103636,0.112141,0.116221,0.738365,0.358,20,0,2,2
20151126,O,BPE,2015,12,7.2,C,IT0012132657,0.3161,0.309787,0.296039,0.267507,0.211302,0.125086,0.158395,0.343608,0.550271,0.770496,0.997971,0.997971,0.34,2,0,2,2
20151126,O,BPE,2015,12,7.2,P,IT0012132665,0.1811,0.863812,0.64284,0.436653,0.258137,0.109634,0.076325,0.125832,0.153889,0.168384,0.175629,0.863812,0.34,69,0,2,2
20151126,O,BPE,2015,12,7.4,C,IT0012132673,0.2038,0.201818,0.1966,0.181935,0.150159,0.091432,0.130645,0.292836,0.483009,0.693387,0.915202,0.915202,0.326,10,0,2,2
20151126,O,BPE,2015,12,7.4,P,IT0012132681,0.2688,0.971782,0.74228,0.522225,0.31928,0.143287,0.104076,0.176605,0.221152,0.245493,0.258399,0.971782,0.326,21,0,2,2
20151126,O,BPE,2015,12,7.6,C,IT0012133838,0.1219,0.121432,0.119538,0.113214,0.097429,0.061628,0.098853,0.233222,0.399505,0.594805,0.807022,0.807022,0.316,140,0,2,2
20151126,O,BPE,2015,12,7.6,P,IT0012133846,0.3869,1.052168,0.819342,0.590946,0.37201,0.173092,0.135868,0.236218,0.304655,0.344076,0.366579,1.052168,0.316,52,0,2,2
20151126,O,BPE,2015,12,7.8,C,IT0012140213,0.0676,0.067489,0.066927,0.064789,0.057198,0.038946,0.066738,0.171133,0.309285,0.482025,0.679611,0.679611,0.308,30,0,2,2
20151126,O,BPE,2015,12,7.8,P,IT0012140221,0.5326,1.106111,0.871953,0.639371,0.412241,0.195773,0.167983,0.298308,0.394876,0.456856,0.49399,1.106111,0.308,61,0,2,2
20151126,O,BPE,2015,12,8.0,C,IT0012156490,0.0349,0.034877,0.034741,0.033936,0.030861,0.022189,0.041982,0.116243,0.224626,0.367905,0.544954,0.544954,0.304,11,0,2,2
20151126,O,BPE,2015,12,8.0,P,IT0012156508,0.6999,1.138723,0.904139,0.670224,0.438579,0.212531,0.192739,0.353197,0.479535,0.570976,0.628646,1.138723,0.304,6,1,2,2
20151126,O,BPE,2015,12,8.2,C,IT0012163017,0.0166,0.016596,0.016557,0.016298,0.015192,0.011129,0.025273,0.07298,0.152717,0.265169,0.415184,0.415184,0.302,9,0,2,2
20151126,O,BPE,2015,12,8.2,P,IT0012163025,0.8816,1.157004,0.922322,0.687861,0.454247,0.223591,0.209448,0.39646,0.551443,0.673712,0.758416,1.157004,0.302,0,0,2,2
20151126,O,BPE,2015,12,8.4,C,IT0012166499,0.0076,0.007599,0.007589,0.007506,0.00712,0.005316,0.014279,0.042913,0.098022,0.182171,0.300926,0.300926,0.303,9,0,2,2
20151126,O,BPE,2015,12,8.4,P,IT0012166507,1.0726,1.166001,0.931291,0.696654,0.46232,0.229404,0.220442,0.426528,0.606138,0.756709,0.872675,1.166001,0.303,2,0,2,2
20151126,O,BPE,2015,12,8.6,C,IT0012171119,0.0035,0.0035,0.003497,0.003468,0.003317,0.002531,0.007789,0.024504,0.060567,0.120314,0.209269,0.2311,0.307,30,0,2,2
20151126,O,BPE,2015,12,8.6,P,IT0012171127,1.2685,1.1701,0.935383,0.700692,0.466123,0.232188,0.226932,0.444936,0.643594,0.818566,0.964331,1.1701,0.307,1,0,2,2
20151126,O,BPE,2015,12,8.8,C,IT0012171135,0.0016,0.0016,0.001599,0.001589,0.001525,0.001194,0.004115,0.013675,0.036289,0.07672,0.141275,0.233,0.312,7,0,2,2
20151126,O,BPE,2015,12,8.8,P,IT0012171143,1.4666,1.172,0.937281,0.702571,0.467915,0.233526,0.230605,0.455765,0.667871,0.86216,1.032326,1.172,0.312,0,0,2,2
20151126,O,BPE,2015,12,9.0,C,IT0012209729,0.0008,0.0008,0.0008,0.000796,0.000765,0.000623,0.00217,0.008015,0.021912,0.048474,0.093709,0.2338,0.32,6,0,2,2
20151126,O,BPE,2015,12,9.0,P,IT0012209737,1.6658,1.1728,0.93808,0.703364,0.468675,0.234097,0.23255,0.461426,0.682248,0.890406,1.079891,1.1728,0.32,0,0,2,2
20151126,O,BPE,2015,12,9.5,C,IT0012210560,0.0001,0.0001,0.0001,0.000099,0.000093,0.000056,0.000668,0.002441,0.006806,0.016206,0.034291,0.2345,0.347,2,0,2,2
20151126,O,BPE,2015,12,9.5,P,IT0012210578,2.1651,1.1735,0.93878,0.704061,0.469347,0.234664,0.234052,0.466999,0.697354,0.922675,1.139309,1.1735,0.347,1,0,2,2
20151126,O,BPE,2015,12,10.0,C,IT0012216591,0.00,0.00,0.00,0.000001,0.000004,0.000018,0.000314,0.001029,0.002861,0.007003,0.015391,0.2346,0.384,60,0,2,2
20151126,O,BPE,2015,12,10.0,P,IT0012216609,2.665,1.1736,0.93888,0.70416,0.469443,0.234738,0.234406,0.468411,0.701299,0.931877,1.158209,1.1736,0.384,0,0,2,2
20151126,O,BPE,2015,12,10.5,C,IT0012255045,0.00,0.00,0.00,0.000001,0.000004,0.000016,0.000212,0.000626,0.001652,0.003938,0.008541,0.2346,0.43,50,0,2,2
20151126,O,BPE,2015,12,10.5,P,IT0012255052,3.165,1.1736,0.93888,0.70416,0.469443,0.234736,0.234509,0.468815,0.702508,0.934942,1.165059,1.1736,0.43,0,0,2,2
20151126,O,BPE,2015,12,11.0,C,IT0012435829,0.00,0.00,0.00,0.000001,0.000005,0.00002,0.000209,0.000558,0.00133,0.002852,0.00577,0.2346,0.484,0,0,2,2
20151126,O,BPE,2015,12,11.0,P,IT0012435837,3.665,1.1736,0.93888,0.704161,0.469445,0.23474,0.234511,0.468883,0.70283,0.936028,1.16783,1.1736,0.484,0,0,2,2
20151126,O,BPE,2015,12,11.5,C,IT0012482888,0.00,0.00,0.000001,0.000002,0.000008,0.000029,0.000247,0.000592,0.001244,0.002579,0.005234,0.2346,0.543,0,0,2,2
20151126,O,BPE,2015,12,11.5,P,IT0012482896,4.165,1.1736,0.93888,0.704162,0.469448,0.234749,0.234474,0.468848,0.702916,0.936301,1.168366,1.1736,0.543,0,0,2,2
20151126,O,BPE,2016,1,5.6,C,IT0012643828,1.7661,1.009915,0.831664,0.637351,0.431699,0.219569,0.224652,0.45146,0.681976,0.913309,1.146057,1.146057,0.479,0,0,2,2
20151126,O,BPE,2016,1,5.6,P,IT0012643836,0.0311,0.163684,0.107215,0.066808,0.03774,0.015151,0.010069,0.017981,0.022185,0.025572,0.027543,0.2035,0.479,0,0,2,2
20151126,O,BPE,2016,1,5.8,C,IT0012643588,1.5737,0.970383,0.802518,0.619721,0.424662,0.215751,0.22067,0.447014,0.67585,0.906308,1.138958,1.138958,0.449,0,0,2,2
