Value DateTime,Curve ID,Maturity Offset,Maturity Date,Value Type,Value,Fact DateTime
2015-06-03 23:59:00,CHF.LIBOR.1M,2,2015-06-05 00:00:00,S,1.00004579507496,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,33,2015-07-06 00:00:00,S,1.00075588697432,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,64,2015-08-06 00:00:00,S,1.00151742084968,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,96,2015-09-07 00:00:00,S,1.00240959998130,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,126,2015-10-07 00:00:00,S,1.00325990153264,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,155,2015-11-05 00:00:00,S,1.00404379097635,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,187,2015-12-07 00:00:00,S,1.00486613220585,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,218,2016-01-07 00:00:00,S,1.00566733895920,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,247,2016-02-05 00:00:00,S,1.00643428283636,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,278,2016-03-07 00:00:00,S,1.00726887377922,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,309,2016-04-07 00:00:00,S,1.00807389466871,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,338,2016-05-06 00:00:00,S,1.00879171717329,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,369,2016-06-06 00:00:00,S,1.00953139966706,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,399,2016-07-06 00:00:00,S,1.01023309293240,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,429,2016-08-05 00:00:00,S,1.01092407257389,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,460,2016-09-05 00:00:00,S,1.01162685579659,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,490,2016-10-05 00:00:00,S,1.01229611678987,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,523,2016-11-07 00:00:00,S,1.01301998074506,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,553,2016-12-07 00:00:00,S,1.01366682950978,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,582,2017-01-05 00:00:00,S,1.01428195313733,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,614,2017-02-06 00:00:00,S,1.01494908596183,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,642,2017-03-06 00:00:00,S,1.01552278884367,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,673,2017-04-06 00:00:00,S,1.01614698316919,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,702,2017-05-05 00:00:00,S,1.01672041046663,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,734,2017-06-06 00:00:00,S,1.01734130809102,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,764,2017-07-06 00:00:00,S,1.01789846949836,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,796,2017-08-07 00:00:00,S,1.01846139560866,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,827,2017-09-07 00:00:00,S,1.01897541739030,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,855,2017-10-05 00:00:00,S,1.01941306523617,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,887,2017-11-06 00:00:00,S,1.01988236410405,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,917,2017-12-06 00:00:00,S,1.02029273538902,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,947,2018-01-05 00:00:00,S,1.02067499911283,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,978,2018-02-05 00:00:00,S,1.02104127504890,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1006,2018-03-05 00:00:00,S,1.02134789006164,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1037,2018-04-05 00:00:00,S,1.02166176466499,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1070,2018-05-08 00:00:00,S,1.02196804977432,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1101,2018-06-08 00:00:00,S,1.02223154818871,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1128,2018-07-05 00:00:00,S,1.02243559312201,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1160,2018-08-06 00:00:00,S,1.02264437533230,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1191,2018-09-06 00:00:00,S,1.02281259848632,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1220,2018-10-05 00:00:00,S,1.02293988732184,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1251,2018-11-05 00:00:00,S,1.02304416686058,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1281,2018-12-05 00:00:00,S,1.02311427318340,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1314,2019-01-07 00:00:00,S,1.02315707118273,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1345,2019-02-07 00:00:00,S,1.02316530166918,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1371,2019-03-05 00:00:00,S,1.02314896300696,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1402,2019-04-05 00:00:00,S,1.02310262055753,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1434,2019-05-07 00:00:00,S,1.02302523176435,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1465,2019-06-07 00:00:00,S,1.02292287214379,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1493,2019-07-05 00:00:00,S,1.02281038759704,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1524,2019-08-05 00:00:00,S,1.02266455225818,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1555,2019-09-05 00:00:00,S,1.02249624344653,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1587,2019-10-07 00:00:00,S,1.02229880939397,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1618,2019-11-07 00:00:00,S,1.02208444749003,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1646,2019-12-05 00:00:00,S,1.02187115785408,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1678,2020-01-06 00:00:00,S,1.02160435676362,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1709,2020-02-06 00:00:00,S,1.02132225363783,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1737,2020-03-05 00:00:00,S,1.02104726619143,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1769,2020-04-06 00:00:00,S,1.02070929572590,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1799,2020-05-06 00:00:00,S,1.02036924031099,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1829,2020-06-05 00:00:00,S,1.02000645930260,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1860,2020-07-06 00:00:00,S,1.01961820183200,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1891,2020-08-06 00:00:00,S,1.01921880229246,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1923,2020-09-07 00:00:00,S,1.01879422884478,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1953,2020-10-07 00:00:00,S,1.01838422675342,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,1982,2020-11-05 00:00:00,S,1.01797625618955,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2014,2020-12-07 00:00:00,S,1.01751201402855,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2045,2021-01-07 00:00:00,S,1.01704732580659,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2074,2021-02-05 00:00:00,S,1.01659844510449,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2102,2021-03-05 00:00:00,S,1.01615124027253,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2134,2021-04-06 00:00:00,S,1.01562249675731,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2164,2021-05-06 00:00:00,S,1.01510860520752,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2196,2021-06-07 00:00:00,S,1.01453975113932,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2226,2021-07-07 00:00:00,S,1.01398781198234,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2255,2021-08-05 00:00:00,S,1.01343734021516,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2287,2021-09-06 00:00:00,S,1.01281052256652,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2317,2021-10-06 00:00:00,S,1.01220430424336,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2347,2021-11-05 00:00:00,S,1.01158001056534,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2378,2021-12-06 00:00:00,S,1.01091580664913,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2409,2022-01-06 00:00:00,S,1.01023206505851,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2441,2022-02-07 00:00:00,S,1.00950563052147,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2469,2022-03-07 00:00:00,S,1.00885267886715,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2500,2022-04-07 00:00:00,S,1.00811076629815,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2528,2022-05-05 00:00:00,S,1.00742335682264,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2561,2022-06-07 00:00:00,S,1.00659194168502,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2591,2022-07-07 00:00:00,S,1.00583514414688,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2620,2022-08-05 00:00:00,S,1.00510686333345,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2651,2022-09-05 00:00:00,S,1.00433062648400,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2681,2022-10-05 00:00:00,S,1.00358028887489,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2714,2022-11-07 00:00:00,S,1.00275415539839,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2744,2022-12-07 00:00:00,S,1.00200077132304,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2773,2023-01-05 00:00:00,S,1.00126879660745,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2805,2023-02-06 00:00:00,S,1.00045500311382,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2833,2023-03-06 00:00:00,S,0.99973603197150,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2864,2023-04-06 00:00:00,S,0.99893058543460,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2893,2023-05-05 00:00:00,S,0.99816626549248,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2924,2023-06-05 00:00:00,S,0.99733551175746,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2954,2023-07-05 00:00:00,S,0.99653107467587,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,2987,2023-08-07 00:00:00,S,0.99564894654304,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3018,2023-09-07 00:00:00,S,0.99482169839735,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3046,2023-10-05 00:00:00,S,0.99407464521877,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3078,2023-11-06 00:00:00,S,0.99321976823701,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3108,2023-12-06 00:00:00,S,0.99241598239738,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3138,2024-01-05 00:00:00,S,0.99160861626251,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3169,2024-02-05 00:00:00,S,0.99076914490209,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3198,2024-03-05 00:00:00,S,0.98997769599135,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3229,2024-04-05 00:00:00,S,0.98912357530717,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3261,2024-05-07 00:00:00,S,0.98823139270590,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3292,2024-06-07 00:00:00,S,0.98735511958289,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3320,2024-07-05 00:00:00,S,0.98655922624507,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3351,2024-08-05 00:00:00,S,0.98567464610867,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3382,2024-09-05 00:00:00,S,0.98478586542188,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3414,2024-10-07 00:00:00,S,0.98386330256380,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3445,2024-11-07 00:00:00,S,0.98296390174697,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3473,2024-12-05 00:00:00,S,0.98214613338155,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3505,2025-01-06 00:00:00,S,0.98120451668205,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3536,2025-02-06 00:00:00,S,0.98028439704011,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3563,2025-03-05 00:00:00,S,0.97947600109948,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3596,2025-04-07 00:00:00,S,0.97847825585732,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3626,2025-05-07 00:00:00,S,0.97756111678618,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3656,2025-06-06 00:00:00,S,0.97663351368879,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3687,2025-07-07 00:00:00,S,0.97567452421790,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3718,2025-08-07 00:00:00,S,0.97471772811021,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3747,2025-09-05 00:00:00,S,0.97382439807660,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3778,2025-10-06 00:00:00,S,0.97287103239159,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3809,2025-11-06 00:00:00,S,0.97191898041307,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3838,2025-12-05 00:00:00,S,0.97102924128225,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3869,2026-01-05 00:00:00,S,0.97007875453855,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3900,2026-02-05 00:00:00,S,0.96912853434725,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3928,2026-03-05 00:00:00,S,0.96827017227263,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3961,2026-04-07 00:00:00,S,0.96725798315072,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,3991,2026-05-07 00:00:00,S,0.96633688131241,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4020,2026-06-05 00:00:00,S,0.96544524487403,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4051,2026-07-06 00:00:00,S,0.96449033175944,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4082,2026-08-06 00:00:00,S,0.96353309849637,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4114,2026-09-07 00:00:00,S,0.96254201773135,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4144,2026-10-07 00:00:00,S,0.96160963372964,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4173,2026-11-05 00:00:00,S,0.96070487182318,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4205,2026-12-07 00:00:00,S,0.95970201356965,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4236,2027-01-07 00:00:00,S,0.95872541186980,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4265,2027-02-05 00:00:00,S,0.95780675575484,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4293,2027-03-05 00:00:00,S,0.95691465454054,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4324,2027-04-05 00:00:00,S,0.95592053407604,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4354,2027-05-05 00:00:00,S,0.95495145340886,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4387,2027-06-07 00:00:00,S,0.95387675539514,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4417,2027-07-07 00:00:00,S,0.95289827600500,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4446,2027-08-05 00:00:00,S,0.95195274670796,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4478,2027-09-06 00:00:00,S,0.95090971140287,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4508,2027-10-06 00:00:00,S,0.94993208191609,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4538,2027-11-05 00:00:00,S,0.94895458019286,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4569,2027-12-06 00:00:00,S,0.94794453815538,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4600,2028-01-06 00:00:00,S,0.94693443956882,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4632,2028-02-07 00:00:00,S,0.94589158308711,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4661,2028-03-07 00:00:00,S,0.94494623698202,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4691,2028-04-06 00:00:00,S,0.94396792559829,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4720,2028-05-05 00:00:00,S,0.94302176180220,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4752,2028-06-06 00:00:00,S,0.94197705732030,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4782,2028-07-06 00:00:00,S,0.94099688286564,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4814,2028-08-07 00:00:00,S,0.93995039458252,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4845,2028-09-07 00:00:00,S,0.93893549871539,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4873,2028-10-05 00:00:00,S,0.93801774439349,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4905,2028-11-06 00:00:00,S,0.93696747073155,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4935,2028-12-06 00:00:00,S,0.93598130953513,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4965,2029-01-05 00:00:00,S,0.93499350189329,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,4996,2029-02-05 00:00:00,S,0.93397085893819,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5024,2029-03-05 00:00:00,S,0.93304535657136,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5055,2029-04-05 00:00:00,S,0.93201849076016,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5088,2029-05-08 00:00:00,S,0.93092261063072,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5119,2029-06-08 00:00:00,S,0.92989032868083,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5146,2029-07-05 00:00:00,S,0.92898884723891,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5178,2029-08-06 00:00:00,S,0.92791732360994,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5209,2029-09-06 00:00:00,S,0.92687585297721,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5238,2029-10-05 00:00:00,S,0.92589830689257,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5269,2029-11-05 00:00:00,S,0.92484962452633,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5299,2029-12-05 00:00:00,S,0.92383088523196,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5332,2030-01-07 00:00:00,S,0.92270558337104,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5363,2030-02-07 00:00:00,S,0.92164373911583,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5389,2030-03-05 00:00:00,S,0.92074942162880,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5420,2030-04-05 00:00:00,S,0.91967842944442,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5452,2030-05-07 00:00:00,S,0.91856726302784,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5483,2030-06-07 00:00:00,S,0.91748508382818,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5511,2030-07-05 00:00:00,S,0.91651232589448,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5542,2030-08-05 00:00:00,S,0.91544355565324,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5573,2030-09-05 00:00:00,S,0.91438338045911,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5605,2030-10-07 00:00:00,S,0.91329797843856,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5636,2030-11-07 00:00:00,S,0.91225514009300,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5664,2030-12-05 00:00:00,S,0.91132049117747,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5696,2031-01-06 00:00:00,S,0.91026071500147,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5727,2031-02-06 00:00:00,S,0.90924253421503,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5754,2031-03-05 00:00:00,S,0.90836247697550,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5787,2031-04-07 00:00:00,S,0.90729530831699,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5817,2031-05-07 00:00:00,S,0.90633315494976,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5847,2031-06-06 00:00:00,S,0.90537854465641,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5878,2031-07-07 00:00:00,S,0.90439995552755,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5909,2031-08-07 00:00:00,S,0.90342924637655,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5938,2031-09-05 00:00:00,S,0.90252821244068,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,5969,2031-10-06 00:00:00,S,0.90157247770264,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6000,2031-11-06 00:00:00,S,0.90062432699202,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6029,2031-12-05 00:00:00,S,0.89974411530996,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6060,2032-01-05 00:00:00,S,0.89881032496625,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6091,2032-02-05 00:00:00,S,0.89788378020392,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6120,2032-03-05 00:00:00,S,0.89702346142002,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6151,2032-04-05 00:00:00,S,0.89611058122820,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6181,2032-05-05 00:00:00,S,0.89523368673012,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6214,2032-06-07 00:00:00,S,0.89427637823467,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6244,2032-07-07 00:00:00,S,0.89341257032577,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6273,2032-08-05 00:00:00,S,0.89258328467647,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6305,2032-09-06 00:00:00,S,0.89167459400231,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6335,2032-10-06 00:00:00,S,0.89082862917294,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6365,2032-11-05 00:00:00,S,0.88998825497756,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6396,2032-12-06 00:00:00,S,0.88912558051191,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6427,2033-01-06 00:00:00,S,0.88826854180715,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6459,2033-02-07 00:00:00,S,0.88738958083403,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6487,2033-03-07 00:00:00,S,0.88662510510810,2015-06-03 23:59:00
2015-06-03 23:59:00,CHF.LIBOR.1M,6518,2033-04-07 00:00:00,S,0.88578357270786,2015-06-03 23:59:00
